A27,A24,A42,A41,A26,A22,A13,A16,A46,A15,A23,A39,A19,A35,A6,A45,A12,A25,A18,A38,A11,A14,A7,A1,A51,Bankrupt,Bankruptcy_Probability,Risk_Level
0.18641,0.0018474,0.018529,0.080995,0.39125,0.025141,0.1113,0.4028,0.36644,906.15,0.014479,0.018529,0.017671,0.025141,0.0096502,0.0863,0.069737,0.55653,0.023976,0.58762,0.023976,0.023976,0.023976,0.019646,0.34381,0.0,0.014445596415596416,Low Risk
1.8599,0.36966,0.1568,0.0082346,3.309,0.11213,0.17627,4.0021,17.209,91.203,0.12669,0.1568,0.15722,0.11213,0.29847,0.35171,3.5696,0.9444935999999998,0.11243,0.9677,0.11243,0.11243,0.11243,0.090598,0.031496,0.0,0.01626285655436013,Low Risk
1.3462,0.336,0.11852,0.0837,0.31056,0.16842,0.14085,0.367,0.88715,994.54,0.086962,0.11852,0.10862,0.16842,0.26579,0.51198,0.46474,0.43119,0.15435,0.64441,0.15435,0.15435,0.15435,0.12357,0.33212,0.0,0.013239623336712046,Low Risk
0.1237,-0.61275,0.012389,0.18618,0.14918,0.026529,0.05635,0.14918,0.84547,2446.7,0.0020394,0.012389,0.0020394,0.026529,-0.62742,0.025256,0.0077108,0.17687,0.0043672,0.41935,0.0043672,0.0043672,0.0043672,0.0043672,0.56637,0.0,0.010598657949728406,Low Risk
1.0339,0.45086,0.094438,0.016593,1.6426,0.16512,0.11219,1.9533,2.9789,186.87,0.074976,0.094438,0.092824,0.16512,0.36431,0.41397,1.616,0.86363,0.1623,0.86363,0.1623,0.1623,0.1623,0.13109,0.10043,0.0,0.0,
1.0841,0.77958,0.10184,0.030232,1.1026,0.30943,0.10736,1.1026,0.35528,331.04,0.10184,0.096766,0.10184,0.29401,0.0,0.36344,1.0459,0.64285,0.30943,0.70414,0.30943,0.30943,0.30943,0.30943,0.29586,0.0,0.09220612285867405,Low Risk
0.0,0.13606,0.0,0.40074,0.34385,0.0,0.072006,0.34385,1.7357,1061.5,0.054587,8.7112e-08,0.054587,8.7283e-08,0.0,0.40078,0.4477,-0.015305,0.054694,0.81651,0.057031,0.054694,0.054694,0.054694,0.12217,0.0,0.013120850482546787,Low Risk
0.17525,-0.042423,0.017188,0.1866,0.18303,0.033574,0.055691,0.18921,0.95765,1929.1,0.019202,0.017188,0.021019,0.033574,-0.048261,0.18275,0.16012,0.41329,0.041056,0.73181,0.041056,0.041056,0.041056,0.037507,0.2564,0.0,0.0014615384615384614,Low Risk
0.40331,0.33902,0.03878,0.12077,0.25192,0.085445,0.047585,0.25192,0.88095,1448.9,0.034946,0.03878,0.034946,0.085445,0.33902,1.9622,0.23413,0.58382,0.076997,0.67113,0.076997,0.076997,0.076997,0.076997,0.32887,0.0,0.0018181818181818182,Low Risk
1.0841,0.53574,0.0,0.085515,9.21009599999998,0.0,0.28708,9.96986399999998,26.50011999999998,12.058,0.28708,0.0,0.28708,0.0,0.0,2.6319,9.36795199999999,0.34623,0.34623,0.9843184,0.34623,0.34623,0.34623,0.34623,0.01154008,0.0,0.0749021309553151,Low Risk
0.42765,0.22366,0.041569,0.057129,0.57027,0.034095,0.087286,0.57027,1.4318,640.05,0.040772,0.041569,0.040772,0.034095,0.22366,0.25947,0.26638,0.76583,0.033441,0.76583,0.033441,0.033441,0.033441,0.033441,0.12554,0.0,0.0,
1.7192,-0.094841,0.14882,0.05583,0.36806,0.13115,0.15234,0.35561,0.38062,1026.4,0.054225,0.14882,0.048894,0.13115,-0.086746,0.38467,0.11468,0.59093,0.043089,0.59273,0.043089,0.043089,0.043089,0.047787,0.37574,0.0,0.06196892529051439,Low Risk
0.0,0.6852,0.0,0.12968,0.85439,0.0,0.22848,0.85439,1.4932,427.2,0.15975,0.0027448,0.15975,0.0040829,0.33805,2.1837,0.85947,0.6012,0.23763,0.70027,0.23885,0.23763,0.23763,0.23763,0.27648,0.0,0.0,
35.463,0.36457,0.096939,0.039442,0.8504,0.18687,0.15246,0.8504,2.1633,429.21,0.097885,0.094798,0.097885,0.18274,0.0,1.8632,0.60061,0.32758,0.18869,0.68583,0.19396,0.18869,0.18869,0.18869,0.31417,0.0,0.029966060520257184,Low Risk
0.0,0.039103,0.0,1.4592,0.12372,0.0,0.049885,0.12372,0.52003,2950.2,0.040675,0.0011525,0.040675,0.0013582,0.0,0.34808,0.20605,0.48215,0.047936,0.52481,0.05093,0.047936,0.047936,0.047936,0.23264,0.0,0.00986885198135198,Low Risk
0.31204,-0.014548,0.030076,0.38812,0.066832,0.032097,0.062019,0.0738,0.45978,4945.8,0.015055,0.030076,0.02091,0.032097,-0.020373,0.097381,0.034745,0.096261,0.022315,0.35083,0.022315,0.022315,0.022315,0.016066,0.64226,0.0,0.013352309239100654,Low Risk
0.21651,0.0074899,0.02118,0.67066,0.024352,0.022675,0.022694,0.02658,0.20865,13732.0,0.00011767,0.02118,0.0020194,0.022675,0.0026042,0.00018634,0.0043356,0.076964,0.0021619,0.4924,0.0021619,0.0021619,0.0021619,0.00012597,0.49864,0.0,0.16343207160730133,Low Risk
-0.43615,-0.18124,-0.04528,-0.35834,-0.11454,-0.12119,-0.025912,-0.092774,0.64823,-3934.3,-0.051647,-0.04528,-0.045567,-0.12119,-0.19338,-0.57342,-0.16375,0.19603,-0.12196,0.19881,-0.12196,-0.12196,-0.12196,-0.13823,0.74479,0.0,0.06477602246348076,Low Risk
-160.2316,-0.057584,-0.51941,-0.019602,-0.9357076,-0.4770488,-0.44845,-0.9357076,3.5803,-233.03,-0.48101,-0.50605,-0.48101,-0.47106,0.0,0.282825,-1.6806,0.67823,-0.44775,0.73349,-0.44683,-0.44775,-0.44775,-0.44775,0.26642,0.0,0.40066214425068786,Medium Risk
-0.46774,-0.19665,-0.11219,-1.0624,-0.099134,-0.091293,-0.35092,-0.099134,0.34717,-3681.9,-0.35205,-0.073319,-0.35205,-0.059661,-1.6347,0.282825,-0.099453,-1.860876,-0.28647,-0.71117,-0.091291,-0.28647,-0.28647,-0.28647,1.637347999999999,0.0,0.41458899661094134,Medium Risk
20.629,0.36433,0.086045,0.078543,0.38512,0.10512,0.11129,0.45546,6.8064,801.39,0.076448,0.089861,0.093636,0.10979,0.0,0.53435,1.0432,0.69408,0.1144,0.70432,0.11949,0.1144,0.1144,0.093399,0.10966,0.0,0.010868397294417673,Low Risk
53.769,0.60668,0.24572,0.012293,2.7292,0.27185,0.28803,2.7292,4.0562,133.74,0.24758,0.23658,0.24758,0.26175,0.0,3.3908,2.3459,0.27391,0.27391,0.88324,0.27897,0.27391,0.27391,0.27391,0.11676,0.0,0.005184062861871556,Low Risk
2.8616,0.19033,0.021902,0.2643,0.094984,0.071961,0.023011,0.094984,0.66666,3842.7,0.01436,0.02444,0.01436,0.080299,0.0,0.19064,0.059277,0.047181,0.047181,0.20406,0.072328,0.047181,0.047181,0.047181,0.79594,0.0,0.0501777004414379,Low Risk
1.4896,0.46137,0.082592,0.038242,0.25813,0.15814,0.032408,0.32343,3.5014,1128.5,0.021118,0.084034,0.027661,0.1609,0.0,0.16845,0.27731,0.79541,0.052961,0.80815,0.15912,0.052961,0.052961,0.040433,0.19099,0.0,0.04200173013731291,Low Risk
1.0841,0.11653,0.0,0.011337,2.9471,0.0,0.7681151999999999,2.9471,0.90224,123.85,0.001891,0.030891,0.001891,0.037521,0.0037814,0.010515,0.006951,-0.0044599,0.0022968,0.66958,0.0022968,0.0022968,0.0022968,0.0022968,0.33042,0.0,0.05624584707425771,Low Risk
6.4584,-0.54286,0.064803,0.54655,0.052666,0.065296,0.06778,0.053142,0.33502,6868.4,0.054188,0.067278,0.054795,0.06779,-1.3533,1.2867,0.056701,-0.44287,0.055212,-0.28515,0.065322,0.055212,0.055212,0.0546,0.97374,0.0,0.20661324887303073,Low Risk
2.3336,0.31158,0.087083,0.098205,0.22021,0.10677,0.09799,0.24651,0.48004,1480.6,0.039693,0.077032,0.050151,0.094446,0.0,0.72574,0.24327,0.46194,0.061488,0.74724,0.10724,0.061488,0.061488,0.048666,0.25276,0.0,0.015378930540503268,Low Risk
0.020713,0.46582,5.7215e-05,7.337411999999984,-0.0028789,3.4648e-05,-0.0023412,-0.0015213,1.1958,-26329.16,-0.0044307,5.7215e-05,-0.0023412,3.4648e-05,0.0,0.282825,-0.0018042,-0.0026832,-0.0014178,0.21415,0.00025501,-0.0014178,-0.0014178,-0.0026832,0.78585,0.0,0.07669331360542059,Low Risk
15.967,0.38104,0.29409,0.043759,0.71837,0.13524,0.30455,0.71837,3.2083,508.09,0.2757,0.29409,0.2757,0.13524,0.16033,20.026,0.65558,0.52634,0.12678,0.80504,0.13525,0.12678,0.12678,0.12678,0.19339,0.0,0.02822113958736861,Low Risk
-5.3116,-0.1306,-0.07203,-0.47458,-0.083984,-0.057325,-0.080735,-0.083984,0.28747,-4346.1,-0.085246,-0.079219,-0.085246,-0.063046,0.0,-0.088148,-0.088892,0.15548,-0.067843,0.23494,-0.05705,-0.067843,-0.067843,-0.067843,0.7632,0.0,0.5410841142688868,Medium Risk
1.4739,0.14517,0.010901,0.07836,0.19467,0.068233,0.0053622,0.20925,2.5528,1744.3,0.0049886,0.0049009,0.0053622,0.030677,0.0,0.052877,0.20925,0.49669,0.033564,0.8396,0.079857,0.033564,0.033564,0.031226,0.1604,0.0,0.04839657445833561,Low Risk
1.8603,0.11172,0.052566,0.1587,0.14436,0.096985,0.051571,0.15339,0.95672,2379.6,0.030482,0.013962,0.033518,0.025759,0.0,1.508,0.13415,0.28702,0.061841,0.53903,0.11398,0.061841,0.061841,0.056239,0.46097,0.0,0.10138538736936295,Low Risk
1.1435,0.12982,0.0014899,0.45975,0.076273,0.0017883,0.020972,0.076304,2.2922,4783.5,0.0025261,-0.0039544,0.0025346,-0.0047465,0.0,0.015816,0.014471,0.52366,0.0030423,0.67011,0.004606,0.0030423,0.0030423,0.0030321,0.21023,0.0,0.06112059415544956,Low Risk
0.22366,-1.019492,0.043349,2.1031,-0.053287,0.094616,-0.14938,-0.053287,0.16343,-6849.7,-0.15046,0.054752,-0.15046,0.1195,-1.880004,0.282825,-0.053673,-1.860876,-0.32841,-0.71117,0.094616,-0.32841,-0.32841,-0.32841,1.637347999999999,0.0,0.48982653548776284,Medium Risk
0.0,0.40682,0.0,0.11192,0.29785,0.0,0.19921,1.001,0.90565,364.63,0.0,0.0036499,0.13993,0.0048826,0.0,0.0,1.0421,0.016122,0.1872,0.63317,0.18756,0.1872,0.1872,0.0,0.17963,0.0,0.032668141335899646,Low Risk
-14.855,0.14412,-0.015009,0.26413,0.13185,-0.025013,0.013868,0.13185,1.856,2768.3,-0.014415,-0.015251,-0.014415,-0.025417,0.0,-0.14273,-0.17589,0.79549,-0.024023,0.82471,-0.022339,-0.024023,-0.024023,-0.024023,0.13658,0.0,0.026634681111539608,Low Risk
12.71,0.18995,0.055364,0.047641,0.65323,0.29156,0.059593,0.65323,1.1465,558.76,0.051127,0.061579,0.051127,0.32429,-0.12683,0.84192,0.56043,0.057792,0.26925,0.51958,0.29219,0.26925,0.26925,0.26925,0.48042,0.0,0.0931354837574334,Low Risk
1.0841,0.5614,-0.012674,-0.29554,0.035232,-0.034408,0.0028396,0.064936,8.2435,5620.9,-0.0062012,-0.012674,-0.0049023,-0.034408,0.0,0.282825,-0.11211,0.82669,-0.013309,0.88128,-0.013309,-0.013309,-0.013309,-0.016836,0.11872,0.0,0.16172993766583713,Low Risk
23.275,1.0146,0.36358,0.0055284,5.8721,0.43666,0.40548,5.8721,5.015,62.159,0.35271,0.37392,0.35271,0.44908,0.0,1.7406,5.1629,0.84554,0.4236,0.91707,0.44236,0.4236,0.4236,0.4236,0.082047,0.0,0.0013973833176341975,Low Risk
0.684,-0.045019,0.063481,0.32258,0.090861,0.04394,0.0996,0.090875,1.3798,4016.5,0.051362,0.063481,0.051378,0.04394,-0.045041,0.32616,0.082462,0.20647,0.035562,0.53384,0.035562,0.035562,0.035562,0.035551,0.43125,0.0,0.019512816797528316,Low Risk
2.6822,0.23624,0.011925,0.11591,0.23327,0.04348,0.029357,0.25029,3.1894,1458.3,0.0055561,0.010623,0.0075524,0.038733,0.0,0.31553,0.098556,0.35489,0.027538,0.72058,0.043749,0.027538,0.027538,0.020259,0.27942,0.0,0.028770715197899588,Low Risk
9.3957,0.44526,0.10003,0.061177,0.40429,0.25811,0.092986,0.48988,1.0777,745.09,0.073345,0.098434,0.089591,0.25399,0.0,0.63524,0.47199,0.4055,0.23117,0.51021,0.25864,0.23117,0.23117,0.18925,0.48979,0.0,0.061231425509710655,Low Risk
1.0469,0.3242,0.093615,0.078606,0.31324,0.18879,0.10568,0.37391,0.79691,976.18,0.063936,0.093615,0.081083,0.18879,0.2615,0.37121,0.35657,0.3924,0.16351,0.50382,0.16351,0.16351,0.16351,0.12893,0.45857,0.0,0.016380598338709796,Low Risk
15.762,0.42083,0.053244,0.077555,0.33046,0.2658,0.053575,0.40431,0.40039,902.77,0.04008,0.065191,0.049866,0.32544,0.022649,0.30668,0.39022,0.29717,0.24894,0.3385,0.2658,0.24894,0.24894,0.20008,0.63794,0.0,0.1679418638636378,Low Risk
73.921,0.13436,0.017015,0.23589,0.16075,0.046984,0.033891,0.16601,0.93402,2198.7,0.020984,0.020732,0.022057,0.057247,-0.052201,0.17421,0.10823,0.42,0.060908,0.43626,0.061543,0.060908,0.060908,0.057944,0.56276,0.0,0.07011573365834937,Low Risk
22.516,0.065246,0.0093193,0.090289,0.34662,0.015767,0.083341,0.36904,0.69494,989.06,0.0042224,0.030849,0.0092856,0.052192,0.0,0.011002,0.046453,0.14071,0.01571,0.61792,0.01641,0.01571,0.01571,0.0071437,0.33819,0.0,0.07615455768184436,Low Risk
0.60822,0.10692,0.056229,0.03806,0.84677,0.064023,0.099069,0.93336,4.4681,391.06,0.054419,0.056229,0.06361,0.064023,0.094126,1.8732,0.59929,0.55941,0.072428,0.55941,0.072428,0.072428,0.072428,0.061962,0.12086,0.0,0.010077167277167278,Low Risk
0.10775,0.12505,0.0026112,0.60043,0.085501,0.013066,0.014213,0.096437,0.41734,3784.8,0.0070304,0.0027531,0.0086422,0.013775,0.0,0.060423,0.058639,0.14655,0.043242,0.26257,0.1645,0.043242,0.043242,0.035178,0.73743,0.0,0.048662579469158626,Low Risk
0.42398,-0.12339,0.041038,0.21551,0.12763,0.051762,0.079231,0.12297,0.44047,2968.3,0.024981,0.041038,0.021973,0.051762,-0.11709,0.61379,0.042081,0.15252,0.027715,0.30661,0.027715,0.027715,0.027715,0.031508,0.65862,0.0,0.006767138334302513,Low Risk
-0.026424,-0.11827,-0.0026558,0.6384,0.053709,-0.0045902,0.022407,0.053682,0.49601,6799.3,-0.0017332,-0.0026558,-0.0017445,-0.0045902,-0.10629,-0.04015,-0.0041796,0.22655,-0.0030151,0.22655,-0.0030151,-0.0030151,-0.0030151,-0.0029955,0.72139,0.0,0.061434683730926476,Low Risk
0.0,-0.48867,0.0,0.07539,-0.17346,0.0,-0.045832,-0.17346,0.73059,-2104.2,-0.16265,0.028384,-0.16265,0.047916,-0.33035,-0.55394,-0.66557,-0.55594,-0.27458,0.55397,-0.25743,-0.27458,-0.27458,-0.27458,0.41255,0.0,0.025548674349488786,Low Risk
-23.612,-0.56343,-0.028321,-0.20008,-0.174,-0.25123,-0.019709,-0.174,1.6611,-2097.7,-0.02916,-0.088577,-0.02916,-0.5391148,-0.33849,-3.3562,-0.59429,-0.59715,-0.25867,-0.0047511,-0.24803,-0.25867,-0.25867,-0.25867,0.43525,0.0,0.22531701521413527,Low Risk
0.69043,0.009883,0.064243,0.11931,0.2583,0.093552,0.094063,0.25251,1.9712,1445.5,0.057816,0.064243,0.055661,0.093552,-0.0045688,0.62209,0.40553,0.43359,0.081055,0.77618,0.081055,0.081055,0.081055,0.084193,0.19988,0.0,0.01050030766752403,Low Risk
13.33,0.7353,0.21674,0.053354,0.58164,0.40904,0.21922,0.58164,1.1042,627.54,0.20049,0.21676,0.20049,0.40909,0.057107,2.1203,0.83235,0.20952,0.37837,0.54542,0.40906,0.37837,0.37837,0.37837,0.45458,0.0,0.02710103758968086,Low Risk
1.0924,0.3547,0.014488,0.12372,0.17744,0.043503,0.019207,0.18607,1.752,1961.6,0.0049937,0.0016129,0.0058842,0.004843,0.0,0.039905,0.057815,0.6757,0.017668,0.69006,0.057493,0.017668,0.017668,0.014994,0.3056,0.0,0.038390590828179236,Low Risk
3.7421,0.18581,0.017382,0.21657,0.10717,0.06792,0.019033,0.12372,0.58229,2950.2,0.010191,0.012076,0.012737,0.047189,0.0,0.12397,0.091469,0.16017,0.04977,0.4128,0.06792,0.04977,0.04977,0.039823,0.54411,0.0,0.184469355751515,Low Risk
0.4637,0.27587,0.044137,0.034521,0.95635,0.1638,0.082248,1.1005,1.2356,331.68,0.044436,0.044137,0.055206,0.1638,0.21901,0.61937,0.79176,0.69537,0.20488,0.71398,0.20488,0.20488,0.20488,0.16491,0.25876,0.0,0.014607471536222199,Low Risk
1.0841,0.10164,0.15578,0.1295,0.2574,0.11314,0.30872,0.2574,0.51703,1418.1,0.15578,0.13936,0.15578,0.10122,-0.34435,0.22257,0.12989,-0.2312,0.11314,0.12889,0.11314,0.11314,0.11314,0.11314,0.87111,0.0,0.34426927901641086,Medium Risk
-7.5169,-1.019492,-0.42743,-0.001082,-0.9357076,-0.4770488,-0.417,-0.9357076,26.50011999999998,-12.144,-0.417,-0.42846,-0.417,-0.5391148,0.0,0.282825,-2.092516,-0.15498,-0.572802,0.97744,-0.5104,-0.572802,-0.572802,-0.5767864,0.022581,0.0,0.44617884097842714,Medium Risk
0.018968,-0.15516,0.0018969,0.53124,0.074897,0.0014444,0.088881,0.085643,0.82321,4261.9,0.015398,0.0018969,0.026551,0.0014444,-0.16636,0.67685,0.026409,0.16475,0.020217,0.18943,0.020217,0.020217,0.020217,0.011725,0.76555,0.0,0.021280033600157434,Low Risk
1.2622,0.44875,0.11257,0.05715,0.48036,0.22158,0.14147,0.56716,1.4111,643.56,0.088893,0.11257,0.11055,0.22158,0.35825,1.0061,0.44339,0.5027,0.2176,0.50294,0.2176,0.2176,0.2176,0.17498,0.49076,0.0,0.006356925780538831,Low Risk
7.9904,0.4334,0.15598,0.061065,0.50685,0.18222,0.21295,0.50685,0.83713,720.13,0.13959,0.12595,0.13959,0.14714,0.0060182,2.5648,0.7906,0.14776,0.16307,0.78478,0.18587,0.16307,0.16307,0.16307,0.20626,0.0,0.008911329777692031,Low Risk
1.3656,0.10549,0.1353,0.13698,0.14417,0.076568,0.16427,0.17553,1.2455,2079.4,0.045615,0.1353,0.074963,0.076568,0.065039,1.5355,0.085057,0.38075,0.042422,0.41162,0.042422,0.042422,0.042422,0.025814,0.49875,0.0,0.0888774004674667,Low Risk
0.97286,0.068169,0.023037,0.30668,0.066972,0.031941,0.033854,0.066972,0.39005,5450.0,0.0019481,-0.13637,0.0019481,-0.18908,0.0,0.0088828,0.0047562,0.21745,0.002701,0.34448,0.035533,0.002701,0.002701,0.002701,0.56789,0.0,0.21393798652958718,Low Risk
45.987,1.3286,0.27758,0.011454,2.8833,0.36091,0.35486,2.8833,0.97935,126.59,0.27426,0.2649,0.27426,0.34443,0.0,2.2029,2.3567,0.79251,0.3566,0.83998,0.36444,0.3566,0.3566,0.3566,0.15131,0.0,0.0044846235316169745,Low Risk
1.3422,0.78034,0.1183,0.055525,0.486,0.22298,0.14214,0.57682,1.3047,632.78,0.092153,0.1183,0.11453,0.22298,0.63232,1.5885,0.46478,0.48041,0.21588,0.48041,0.21588,0.21588,0.21588,0.1737,0.46448,0.0,0.005273070465899977,Low Risk
2.1915,0.059169,0.17831,0.078084,0.37464,0.14933,0.23612,0.41933,1.4517,870.43,0.15218,0.17831,0.17734,0.14933,0.050858,1.644,0.80081,0.51976,0.14853,0.80587,0.14853,0.14853,0.14853,0.12745,0.18547,0.0,0.023023083018259585,Low Risk
458.18,0.4441,0.071451,0.1173,0.39538,0.037464,0.13834,0.45025,26.50011999999998,810.65,0.10562,0.098858,0.12248,0.051835,0.0,49.686759999999886,2.4407,0.74798,0.064222,0.8389,0.064304,0.064222,0.064222,0.055382,0.026313,0.0,0.07287362241576759,Low Risk
0.0,0.089766,0.0,0.29864,0.26876,0.0,0.059554,0.26876,4.0005,1358.1,0.034822,0.0049455,0.034822,0.0038156,0.0,0.12259,0.18242,0.64428,0.026866,0.82904,0.027883,0.026866,0.026866,0.026866,0.14727,0.0,0.0015384615384615385,Low Risk
-0.35058,-0.16078,-0.036178,1.3087,0.040643,-0.039496,0.032371,0.040643,0.48078,8980.7,-0.023816,-0.036178,-0.023816,-0.039496,-0.16078,-0.28065,-0.030107,0.095646,-0.026,0.10159,-0.026,-0.026,-0.026,-0.026,0.86358,0.0,0.06113187901808223,Low Risk
1.0841,-0.10231,0.13693,1.0544,0.037124,0.071334,0.1608,0.037124,0.41106,9832.0,0.1608,0.13678,0.1608,0.071255,-1.880004,1.1562,0.037124,-1.860876,0.083769,-0.71117,0.083769,0.083769,0.083769,0.083769,1.637347999999999,0.0,0.3641568061718544,Medium Risk
1.0841,0.16518,0.0,0.085515,0.47291,0.0,0.07348,0.47291,1.9375,771.81,0.07348,0.0062446,0.07348,0.0088306,0.58353,1.6754,0.55072,0.68744,0.10391,0.78115,0.10391,0.10391,0.10391,0.10391,0.18868,0.0,0.04551924795095063,Low Risk
-0.72872,0.014662,-0.017731,0.48838,0.022399,-0.017059,0.017662,0.029634,0.35424,12317.0,-0.045061,-0.025573,-0.040748,-0.024604,0.0,-0.17354,-0.086455,0.17583,-0.039204,0.52636,-0.015794,-0.039204,-0.039204,-0.043353,0.45346,0.0,0.24021630294109872,Low Risk
1.0841,0.005221,0.010417,0.1208,0.22296,0.00012217,0.010417,0.27594,26.50011999999998,1322.8,0.0084167,0.010417,0.010417,0.00012217,0.0,0.282825,1.1574,0.9444935999999998,0.00012217,0.9843184,0.00012217,0.00012217,0.00012217,9.8713e-05,0.01154008,0.0,0.17522364826430076,Low Risk
1.126,0.32716,0.10087,0.11023,0.19585,0.16002,0.093502,0.24173,1.1666,1509.9,0.061264,0.10087,0.07901,0.16002,0.25914,0.40158,0.32303,0.27859,0.12534,0.50419,0.12534,0.12534,0.12534,0.097187,0.38801,0.0,0.018732024338874366,Low Risk
1652.2,0.75008,0.064084,0.06511,0.5123,0.23116,0.064551,0.5123,0.99864,712.47,0.064127,0.058,0.064127,0.20921,0.0,0.46657,0.50894,0.23132,0.23132,0.54549,0.23146,0.23132,0.23132,0.23132,0.45451,0.0,0.06630628825616744,Low Risk
1.163,0.4012,0.10179,0.014264,1.793,0.14985,0.10808,2.2377,8.333,163.12,0.077068,0.10179,0.098544,0.14985,0.32016,0.57157,2.0402,0.90435,0.14506,0.90435,0.14506,0.14506,0.14506,0.11345,0.071103,0.0,0.013512268320166184,Low Risk
1.611,0.06511,0.019309,0.1052,0.25967,0.027036,0.076539,0.27397,0.61153,1332.3,0.0033279,0.0081366,0.0073232,0.011393,0.0,0.0081476,0.027175,0.5141,0.010254,0.62268,0.027035,0.010254,0.010254,0.0046596,0.37732,0.0,0.08464645523605208,Low Risk
0.0,-0.0094749,0.0,0.76793,0.045187,0.0,0.024333,0.045187,0.70935,8077.5,0.00095868,0.00072441,0.00095868,0.00088684,0.00018738,0.0061346,0.0023934,0.18745,0.0011736,0.34076,0.0040478,0.0011736,0.0011736,0.0011736,0.49036,0.0,0.012103337838631956,Low Risk
-76.741,-0.21997,-0.069414,-0.20772,-0.15033,-0.1224,-0.037457,-0.15033,0.96174,-2428.0,-0.066886,-0.093404,-0.066886,-0.16471,-0.013664,-0.69692,-0.32105,0.55372,-0.11795,0.56063,-0.11635,-0.11795,-0.11795,-0.11795,0.36738,0.0,0.2068334564177509,Low Risk
11.773,0.32497,0.063271,0.050944,0.51689,0.097792,0.092224,0.63006,2.718,579.31,0.043155,0.055993,0.05972,0.086544,0.0,0.41967,0.54592,0.68352,0.092305,0.77376,0.10061,0.092305,0.092305,0.066702,0.16908,0.0,0.01239085672781155,Low Risk
0.0,0.50668,0.0,0.085515,0.097802,0.0,0.017673,0.097802,0.97365,3732.0,0.017673,0.0017732,0.017673,0.0049634,0.0,0.18137,0.10612,0.35871,0.049471,0.49417,0.050718,0.049471,0.049471,0.049471,0.46619,0.0,0.01548788334472545,Low Risk
1.0268,-0.065319,0.022369,0.1576,0.11345,0.025263,0.025947,0.11575,2.4113,3153.2,0.00038715,-0.09167,0.00090442,-0.10353,0.0,0.0050013,0.014878,0.6793,0.0010214,0.74684,0.025625,0.0010214,0.0010214,0.00043723,0.068653,0.0,0.1749382635290631,Low Risk
0.19095,0.10902,0.019053,0.26165,0.091395,0.035348,0.023974,0.10443,0.46199,3495.3,0.011189,0.019053,0.014181,0.035348,0.11101,0.039675,0.06177,0.559,0.026308,0.559,0.026308,0.026308,0.026308,0.020758,0.42591,0.0,0.004639316239316239,Low Risk
0.48844,0.010459,0.046683,0.48348,0.0098149,0.05568,0.012647,0.015098,0.62177,24176.0,-0.00206,0.046683,0.0023653,0.05568,0.0017864,-0.0033352,0.014038,-0.0052481,0.0028212,0.79295,0.0028212,0.0028212,0.0028212,-0.002457,0.20097,0.0,0.1950326369974519,Low Risk
0.28417,0.24015,0.027557,0.12626,0.2719,0.042243,0.049951,0.31212,3.4397,1169.4,0.029398,0.027557,0.035834,0.042243,0.19536,0.70681,0.2253,0.7493,0.054931,0.75082,0.054931,0.054931,0.054931,0.045065,0.24381,0.0,0.0,
-22.489,-0.019404,-0.6177651999999999,-2.181132,-0.0057868,-0.0054924,-0.5715891999999999,-0.0057868,8.3087,-26329.16,-0.713508,-0.7070639999999999,-0.7124552,-0.050793,-0.003738,0.282825,-2.092516,-0.0094689,-0.0057308,0.9843184,-0.0054866,-0.0057308,-0.0057308,-0.0057308,0.01154008,0.0,0.43264585867945965,Medium Risk
27.039,1.5098,0.23376,0.0031753,8.391,0.6893111999999999,0.24407,9.96986399999998,8.2346,35.564,0.18366,0.23866,0.22818,0.6873499999999996,-0.00010536,0.282825,9.36795199999999,0.79289,0.69263,0.90135,0.7241655999999999,0.6911963999999999,0.6911963999999999,0.6059115999999999,0.098648,0.0,0.13362285673079322,Low Risk
1.0315,0.077353,0.035738,0.17024,0.12807,0.052189,0.06216,0.13182,0.17708,2768.9,0.0037963,0.019414,0.0055642,0.028351,-0.0455,0.016187,0.017976,0.27813,0.0081256,0.49413,0.058721,0.0081256,0.0081256,0.0055438,0.45203,0.0,0.17975798312703808,Low Risk
31.138,0.2117,0.1139,0.10066,0.27734,0.14769,0.13273,0.34239,1.2725,1066.0,0.093036,0.12202,0.11825,0.15821,0.0,0.89798,0.34332,0.47326,0.15333,0.53951,0.15807,0.15333,0.15333,0.12063,0.44661,0.0,0.05131845989277798,Low Risk
-0.59655,0.29225,-0.083754,3.3736,0.10734,-0.018486,0.1031,0.053113,1.8532,6872.1,0.10571,-0.083754,0.00043344,-0.018486,0.29218,0.17243,0.0003911,0.5031,9.5669e-05,0.68695,9.5669e-05,9.5669e-05,9.5669e-05,0.023331,0.24461,0.0,0.05682829603040375,Low Risk
13.558,0.17705,0.4246771999999999,0.2512,0.13075,0.15932,0.7681151999999999,0.13075,0.66744,2791.5,0.4216051999999999,0.4177123999999998,0.4641939999999996,0.15932,0.17705,20.552,0.1121,-1.860876,0.15914,-0.71117,0.15914,0.15914,0.15914,0.15914,1.4197,0.0,0.24547226510861322,Low Risk
-1.1147,-0.091725,-0.026058,3.55,-0.026843,-0.042805,-0.017317,-0.026843,0.54923,-13598.0,-0.049433,0.01496,-0.049433,0.024574,-0.027312,-0.18578,-0.11058,-0.091567,-0.0812,0.11596,-0.042801,-0.0812,-0.0812,-0.0812,0.73429,0.0,0.1671621913365597,Low Risk
